State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,11 January 2017,Comment by the Abkhazian Foreign Ministry,"The Ministry of Foreign Affairs of the Republic of Abkhazia noticed the information voiced by Georgian officials on the fact of damage to a monument of historical and cultural heritage during the construction of the range supposedly in the Tsebelda village of the Gulripsh district of Abkhazia.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,30 November 2016,Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Federative Republic of Brazil.,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Federative Republic of Brazil in connection with the death of people in a plane crash in Cerro Gordo (the municipality of La Unión, Colombia).

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=10,Statements and Speeches,20 November 2016,"Comment by the Abkhaz Foreign Ministry in connection with military exercises, ""NATO-Georgia 2016""","On November 20 were completed the command and staff exercises ""NATO-Georgia 2016"". The exercises were held in the Joint training and assessment center in the Center of support to the exercises and military education ""Krtsanisi"". The exercise was attended by more than 250 military personnel from 13 countries.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=10,Statements and Speeches,18 November 2016,Statement by the Foreign Ministry of Abkhazia,"On November 16 the Committee of Deputy Ministers discussed the 14th consolidated report on the conflict in Georgia, which was prepared by the Council of Europe Secretary General Thorbjorn Jagland.

Traditionally, the report notes the Council of Europe's commitment to Georgia's territorial integrity and inter-state relations between the Republic of Abkhazia and the Russian Federation are characterized as ""occupation"" by Russia of Abkhazia. A significant part of the report is devoted to the discussion of the situation of human rights in the Republic of Abkhazia.



"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=10,Statements and Speeches,15 November 2016,Comment by the Ministry of Foreign Affairs of Abkhazia,"On November 10, the first issue of the monthly topical annex «Sabah ABHAZYA» (publishing house «Sabah») with a circulation of 36 thousand copies was published in the Turkish Republic.

s in the future."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,26 March 2021,52nd round of the International Geneva Discussions on Security and Stability in the Transcaucasus,"52nd round of the International Geneva Discussions on Security and Stability in the Transcaucasus was held in Geneva on March 25-26, 2021, in which representatives of the Republic of Abkhazia, the Republic of South Ossetia, Georgia, the Russian Federation and the United States took part. The round was co-chaired by the UN, OSCE and the EU."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,3 March 2021,Irakli Tuzhba held a meeting with the Co-Chairmen of the Geneva International Discussions on Security and Stability in the Transcaucasia,"On 3 March, 2021 Irakli Tuzhba, the Deputy Minister for Foreign Affairs of the Republic of Abkhazia, held a meeting with the Co-Chairmen of the Geneva International Discussions on Security and Stability in the Transcaucasia - with Toivo Klaar, the European Union Special Representative for the South Caucasus, Annika Söder, the Special Representative of the OSCE Chairman-in-Office in the South Caucasus, and Azat Lachinyan, the Political Affairs Officer of the Office of the United Nations Representative to the Geneva Discussions. Lasha Avidzba, Arthur Gagulia and Madina Shamba, the Abkhaz Ministry of Foreign Affairs officials and Geneva Discussions participants also participated in the meeting."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,16 December 2020,Press conference of participants of the 51-st round of Geneva Discussions was held,"On December 16, the Ministry of Foreign Affairs of Abkhazia hosted a press conference on the results of the 51-st round of Geneva International Discussions on security and stability in Transcaucasia which was held on December 11-12."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,12 December 2020,On the 51st round of the Geneva Discussions,"On December 10-11, 2020, the 51st round of the Geneva International Discussions on Security and Stability in the Transcaucasia was held in Geneva, in which representatives of the Republic of Abkhazia, the Republic of South Ossetia, Georgia, the Russian Federation and the United States took part. The round was co-chaired by the UN, OSCE and the EU.  The delegation of the Republic of Abkhazia was headed by the Deputy Minister of Foreign Affairs Irakli Tuzhba.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,6 December 2020,Commentary of the Ministry of Foreign Affairs of Abkhazia on the Statement of the Group of Friends of Georgia at the OSCE,"During the December 4, 2020 OSCE Ministerial Council meeting, a Group of Friends of Georgia at the OSCE issued a joint statement."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,25 November 2020,On the meeting with the Co-chairs of the Geneva Discussions,"Irakli Tuzhba, the Deputy Minister of Foreign Affairs of the Republic of Abkhazia met with the Co-chairs of the International Geneva Discussions on Security and Stability in the Transcaucasia - Toivo Klaar, the EU Special Representative for the South Caucasus, Cihan Sultanoglu, the UN Representative and Rudolf Mikhalka, the OSCE Special Representative for the South Caucasus on November 25,2020."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,17 September 2020,On the meeting with the Co-Chairs of the Geneva International Discussions,"On September 17, Deputy Minister of Foreign Affairs of the Republic of Abkhazia Iraklii Tuzhba held a meeting with the Co-Chairs of the International Geneva Discussions on Security and Stability in the Transcaucasia - EU Special Representative for the South Caucasus Toivo Klaar, UN Representative Cihan Sultanoglu and OSCE Special Representative for the South Caucasus Rudolf Mikhalka."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,23 April 2020,Videoconference with the Co-Chairs of the Geneva Discussions,"Daur Kove, the Minister of Foreign Affairs held a video conference with the Co-Chairs of the Geneva International Discussions on Security and Stability in Transcaucasia on April 22,2020."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,12 December 2019,About the 50-th round of the Geneva discussions,"
	On December 10-11, 2019, the 50th round of the Geneva International Discussions on Security and Stability in the Transcaucasus took place, in which representatives of the Republic of Abkhazia, the Republic of South Ossetia, Georgia, the Russian Federation and the United States co-chaired by the UN, OSCE and the EU.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=1,Geneva Discussions,9 October 2019,On the 49-th round of the Geneva International Discussions on Security and Stability in the Transcaucasus,"
	 The 49-th round of the Geneva International Discussions on Security and Stability in the Transcaucasus was held on October 8-9, 2019 in which took part the representatives of the Republic of Abkhazia, the Republic of South Ossetia, Georgia, the Russian Federation and the United States co-chaired the UN, OSCE and the EU.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=2,Geneva Discussions,18 September 2019,On the meeting with the Co-Chairs of the Geneva Discussions on Security and Stability in Transcaucasia,"The regular meeting of Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia with Toivo Klaar, Cihan Sultanoglu, Rudolf Mikhalka, the Co-Chairs of the Geneva International Discussions on Security and Stability in the Transcaucasia from the EU, UN and OSCE took place at the Foreign Ministry of Abkhazia on September 18,2019."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=2,Geneva Discussions,3 July 2019,On the 48-th round of the Geneva Discussions,"The 48-th round of the International Geneva Discussions on Security and Stability in the Caucasus took place in Geneva on July 2–3, 2019. The round was attended by the representatives of the Republic of Abkhazia, the Republic of South Ossetia, Georgia, the Russian Federation and the United States co-chaired by the UN, OSCE and the EU."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=2,Geneva Discussions,3 April 2019,On the 47-th round of the Geneva discussions,"
	The 47-th round of the International Geneva Discussions on Security and Stability in the South Caucasus which was attended by the representatives of the Republic of Abkhazia, the Republic of South Ossetia, Georgia, the Russian Federation and the United States under the co-chairmanship of the UN, OSCE and the EU took place on April 2-3 April 2019 in Geneva.
	 The delegation of the Republic of Abkhazia was headed by Daur Kove, the Foreign Minister.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=2,Geneva Discussions,13 December 2018,On the 46-th round of the Geneva Discussions,"The 46-th Round of the International Geneva Discussions on Security and Stability in the South Caucasus took place in Geneva on December 11-12, 2018. The Discussions was attended by the representatives of the Republic of Abkhazia, the Republic of South Ossetia, Georgia, the Russian Federation and the United States co-chaired by the UN, OSCE and EU."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/geneva-discussions/?PAGEN_1=2,Geneva Discussions,11 October 2018,On the 45-th Round of the Geneva Discussions,"The 45-th Round of the International Geneva Discussions on Security and Stability in the Caucasus were held on October 9-10, 2018.The Discussion was attended by the representatives of the Republic of Abkhazia, the Republic of South Ossetia, Georgia, the Russian Federation and the United States co-chaired by the UN, OSCE and the EU."
